CVEGEO	cases	CVE_ENT	vax_pc	ENTIDAD	MUN	Population	sum_cases_7_days	pop	vax_rate	cases_last_7_days_per_100k	prev_per_100k	prev	m_test	m_v	risk_inf_no_mitig_small	risk_inf_testing_no_vax_small	risk_inf_fully_vax_no_test_small	risk_inf_fully_vax_and_test_small	risk_inf_no_mitig_med	risk_inf_testing_no_vax_med	risk_inf_fully_vax_no_test_med	risk_inf_fully_vax_and_test_med	risk_inf_no_mitig_big	risk_inf_testing_no_vax_big	risk_inf_fully_vax_no_test_big	risk_inf_fully_vax_and_test_big
19026	31	19	61.786236252347244	19	026	643143	31	643143	0.6178623625234725	5	48.200788938074425	4.8200788938074424e-4	0.21399999999999997	0.6988505195080053	0.5	0.1	0.3	0.1	1	0.2	0.7	0.1	1.4	0.3	1	0.2
19031	12	19	61.786236252347244	19	031	471523	12	471523	0.6178623625234725	3	25.449447853020956	2.5449447853020956e-4	0.21399999999999997	0.6988505195080053	0.3	0.1	0.2	0	0.5	0.1	0.4	0.1	0.8	0.2	0.5	0.1
19033	5	19	61.786236252347244	19	033	84666	5	84666	0.6178623625234725	6	59.05558311482767	5.905558311482767e-4	0.21399999999999997	0.6988505195080053	0.6	0.1	0.4	0.1	1.2	0.3	0.8	0.2	1.8	0.4	1.2	0.3
19038	13	19	61.786236252347244	19	038	67428	13	67428	0.6178623625234725	19	192.7982440529157	0.001927982440529157	0.21399999999999997	0.6988505195080053	1.9	0.4	1.3	0.3	3.8	0.8	2.7	0.6	5.6	1.2	4	0.9
19039	76	19	61.786236252347244	19	039	1142994	76	1142994	0.6178623625234725	7	66.49203757849997	6.649203757849997e-4	0.21399999999999997	0.6988505195080053	0.7	0.1	0.5	0.1	1.3	0.3	0.9	0.2	2	0.4	1.4	0.3
19041	4	19	61.786236252347244	19	041	147624	4	147624	0.6178623625234725	3	27.09586517097491	2.709586517097491e-4	0.21399999999999997	0.6988505195080053	0.3	0.1	0.2	0	0.5	0.1	0.4	0.1	0.8	0.2	0.6	0.1
19042	2	19	61.786236252347244	19	042	5389	2	5389	0.6178623625234725	37	371.12636852848397	0.0037112636852848395	0.21399999999999997	0.6988505195080053	3.6	0.8	2.6	0.6	7.2	1.6	5.1	1.1	10.6	2.4	7.5	1.7
19044	21	19	61.786236252347244	19	044	34709	21	34709	0.6178623625234725	61	605.0303955746348	0.006050303955746348	0.21399999999999997	0.6988505195080053	5.9	1.3	4.1	0.9	11.4	2.6	8.1	1.8	16.6	3.8	11.9	2.7
19045	2	19	61.786236252347244	19	045	86766	2	86766	0.6178623625234725	2	23.050503653504826	2.3050503653504828e-4	0.21399999999999997	0.6988505195080053	0.2	0	0.2	0	0.5	0.1	0.3	0.1	0.7	0.1	0.5	0.1
19046	20	19	61.786236252347244	19	046	412199	20	412199	0.6178623625234725	5	48.52025356684514	4.852025356684514e-4	0.21399999999999997	0.6988505195080053	0.5	0.1	0.3	0.1	1	0.2	0.7	0.1	1.4	0.3	1	0.2
19047	2	19	61.786236252347244	19	047	16086	2	16086	0.6178623625234725	12	124.33171702101205	0.0012433171702101206	0.21399999999999997	0.6988505195080053	1.2	0.3	0.9	0.2	2.5	0.5	1.7	0.4	3.7	0.8	2.6	0.6
19048	15	19	61.786236252347244	19	048	306322	15	306322	0.6178623625234725	5	48.968079341346694	4.896807934134669e-4	0.21399999999999997	0.6988505195080053	0.5	0.1	0.3	0.1	1	0.2	0.7	0.1	1.5	0.3	1	0.2
19049	3	19	61.786236252347244	19	049	46784	3	46784	0.6178623625234725	6	64.12448700410397	6.412448700410397e-4	0.21399999999999997	0.6988505195080053	0.6	0.1	0.4	0.1	1.3	0.3	0.9	0.2	1.9	0.4	1.3	0.3
20028	1	20	61.7145368462117	20	028	23148	1	23148	0.617145368462117	4	43.20027648176948	4.320027648176948e-4	0.21399999999999997	0.6984558652151457	0.4	0.1	0.3	0.1	0.9	0.2	0.6	0.1	1.3	0.3	0.9	0.2
20045	1	20	61.7145368462117	20	045	7888	1	7888	0.617145368462117	13	126.77484787018255	0.0012677484787018255	0.21399999999999997	0.6984558652151457	1.3	0.3	0.9	0.2	2.5	0.5	1.8	0.4	3.7	0.8	2.6	0.6
20048	1	20	61.7145368462117	20	048	1433	1	1433	0.617145368462117	70	697.8367062107467	0.006978367062107467	0.21399999999999997	0.6984558652151457	6.8	1.5	4.8	1	13.1	2.9	9.3	2.1	18.9	4.4	13.6	3.1
20067	10	20	61.7145368462117	20	067	270955	10	270955	0.617145368462117	4	36.90649738886531	3.690649738886531e-4	0.21399999999999997	0.6984558652151457	0.4	0.1	0.3	0.1	0.7	0.2	0.5	0.1	1.1	0.2	0.8	0.2
20068	3	20	61.7145368462117	20	068	23751	3	23751	0.617145368462117	13	126.31047113805735	0.0012631047113805735	0.21399999999999997	0.6984558652151457	1.3	0.3	0.9	0.2	2.5	0.5	1.7	0.4	3.7	0.8	2.6	0.6
20079	2	20	61.7145368462117	20	079	84438	2	84438	0.617145368462117	2	23.6860181434899	2.3686018143489898e-4	0.21399999999999997	0.6984558652151457	0.2	0.1	0.2	0	0.5	0.1	0.3	0.1	0.7	0.2	0.5	0.1
20091	1	20	61.7145368462117	20	091	6279	1	6279	0.617145368462117	16	159.26102882624622	0.0015926102882624622	0.21399999999999997	0.6984558652151457	1.6	0.3	1.1	0.2	3.1	0.7	2.2	0.5	4.7	1	3.3	0.7
20107	2	20	61.7145368462117	20	107	26282	2	26282	0.617145368462117	8	76.09770945894529	7.609770945894528e-4	0.21399999999999997	0.6984558652151457	0.8	0.2	0.5	0.1	1.5	0.3	1.1	0.2	2.3	0.5	1.6	0.3
20115	1	20	61.7145368462117	20	115	10391	1	10391	0.617145368462117	10	96.237128284092	9.6237128284092e-4	0.21399999999999997	0.6984558652151457	1	0.2	0.7	0.1	1.9	0.4	1.3	0.3	2.8	0.6	2	0.4
20125	1	20	61.7145368462117	20	125	11662	1	11662	0.617145368462117	9	85.74858514834506	8.574858514834505e-4	0.21399999999999997	0.6984558652151457	0.9	0.2	0.6	0.1	1.7	0.4	1.2	0.3	2.5	0.5	1.8	0.4
20149	1	20	61.7145368462117	20	149	2019	1	2019	0.617145368462117	50	495.2947003467063	0.004952947003467063	0.21399999999999997	0.6984558652151457	4.8	1.1	3.4	0.7	9.5	2.1	6.7	1.5	13.8	3.1	9.9	2.2
20184	2	20	61.7145368462117	20	184	159452	2	159452	0.617145368462117	1	12.542959636755889	1.254295963675589e-4	0.21399999999999997	0.6984558652151457	0.1	0	0.1	0	0.3	0.1	0.2	0	0.4	0.1	0.3	0.1
20193	1	20	61.7145368462117	20	193	2807	1	2807	0.617145368462117	36	356.2522265764161	0.003562522265764161	0.21399999999999997	0.6984558652151457	3.5	0.8	2.5	0.5	6.9	1.5	4.9	1.1	10.2	2.3	7.2	1.6
20294	1	20	61.7145368462117	20	294	7035	1	7035	0.617145368462117	14	142.14641080312722	0.0014214641080312722	0.21399999999999997	0.6984558652151457	1.4	0.3	1	0.2	2.8	0.6	2	0.4	4.2	0.9	2.9	0.6
20295	1	20	61.7145368462117	20	295	10020	1	10020	0.617145368462117	10	99.8003992015968	9.98003992015968e-4	0.21399999999999997	0.6984558652151457	1	0.2	0.7	0.1	2	0.4	1.4	0.3	3	0.6	2.1	0.4
20310	1	20	61.7145368462117	20	310	14552	1	14552	0.617145368462117	7	68.71907641561297	6.871907641561297e-4	0.21399999999999997	0.6984558652151457	0.7	0.1	0.5	0.1	1.4	0.3	1	0.2	2	0.4	1.4	0.3
20350	2	20	61.7145368462117	20	350	16878	2	16878	0.617145368462117	12	118.49745230477545	0.0011849745230477545	0.21399999999999997	0.6984558652151457	1.2	0.3	0.8	0.2	2.3	0.5	1.6	0.4	3.5	0.8	2.5	0.5
20385	1	20	61.7145368462117	20	385	100402	1	100402	0.617145368462117	1	9.959960956953049	9.959960956953049e-5	0.21399999999999997	0.6984558652151457	0.1	0	0.1	0	0.2	0	0.1	0	0.3	0.1	0.2	0
20387	1	20	61.7145368462117	20	387	2891	1	2891	0.617145368462117	35	345.90107229332415	0.0034590107229332413	0.21399999999999997	0.6984558652151457	3.4	0.7	2.4	0.5	6.7	1.5	4.7	1	9.9	2.2	7	1.5
20390	2	20	61.7145368462117	20	390	50362	2	50362	0.617145368462117	4	39.712481632977244	3.9712481632977244e-4	0.21399999999999997	0.6984558652151457	0.4	0.1	0.3	0.1	0.8	0.2	0.6	0.1	1.2	0.3	0.8	0.2
20397	2	20	61.7145368462117	20	397	40123	2	40123	0.617145368462117	5	49.84672133190439	4.984672133190439e-4	0.21399999999999997	0.6984558652151457	0.5	0.1	0.3	0.1	1	0.2	0.7	0.1	1.5	0.3	1	0.2
20399	1	20	61.7145368462117	20	399	41921	1	41921	0.617145368462117	2	23.85439278643162	2.3854392786431622e-4	0.21399999999999997	0.6984558652151457	0.2	0.1	0.2	0	0.5	0.1	0.3	0.1	0.7	0.2	0.5	0.1
20413	2	20	61.7145368462117	20	413	50862	2	50862	0.617145368462117	4	39.32208721638944	3.9322087216389444e-4	0.21399999999999997	0.6984558652151457	0.4	0.1	0.3	0.1	0.8	0.2	0.5	0.1	1.2	0.3	0.8	0.2
20515	5	20	61.7145368462117	20	515	67739	5	67739	0.617145368462117	7	73.81272236082611	7.381272236082611e-4	0.21399999999999997	0.6984558652151457	0.7	0.2	0.5	0.1	1.5	0.3	1	0.2	2.2	0.5	1.5	0.3
20539	1	20	61.7145368462117	20	539	6348	1	6348	0.617145368462117	16	157.52993068683048	0.001575299306868305	0.21399999999999997	0.6984558652151457	1.6	0.3	1.1	0.2	3.1	0.7	2.2	0.5	4.6	1	3.2	0.7
20565	2	20	61.7145368462117	20	565	46464	2	46464	0.617145368462117	4	43.044077134986225	4.3044077134986227e-4	0.21399999999999997	0.6984558652151457	0.4	0.1	0.3	0.1	0.9	0.2	0.6	0.1	1.3	0.3	0.9	0.2
20570	1	20	61.7145368462117	20	570	22093	1	22093	0.617145368462117	5	45.263205540216354	4.5263205540216356e-4	0.21399999999999997	0.6984558652151457	0.5	0.1	0.3	0.1	0.9	0.2	0.6	0.1	1.3	0.3	0.9	0.2
21003	2	21	71.017356399046193	21	003	37955	2	37955	0.7101735639904619	5	52.69397971281781	5.269397971281781e-4	0.21399999999999997	0.7536785795650975	0.5	0.1	0.4	0.1	1	0.2	0.8	0.2	1.6	0.3	1.2	0.3
21015	1	21	71.017356399046193	21	015	125876	1	125876	0.7101735639904619	1	7.944326162254918	7.944326162254918e-5	0.21399999999999997	0.7536785795650975	0.1	0	0.1	0	0.2	0	0.1	0	0.2	0.1	0.2	0
21019	4	21	71.017356399046193	21	019	141793	4	141793	0.7101735639904619	3	28.21013731284337	2.821013731284337e-4	0.21399999999999997	0.7536785795650975	0.3	0.1	0.2	0	0.6	0.1	0.4	0.1	0.8	0.2	0.6	0.1
21041	3	21	71.017356399046193	21	041	137435	3	137435	0.7101735639904619	2	21.82850074580711	2.1828500745807108e-4	0.21399999999999997	0.7536785795650975	0.2	0	0.2	0	0.4	0.1	0.3	0.1	0.7	0.1	0.5	0.1
21051	1	21	71.017356399046193	21	051	37030	1	37030	0.7101735639904619	3	27.005130974885226	2.7005130974885227e-4	0.21399999999999997	0.7536785795650975	0.3	0.1	0.2	0	0.5	0.1	0.4	0.1	0.8	0.2	0.6	0.1
21085	2	21	71.017356399046193	21	085	82809	2	82809	0.7101735639904619	2	24.15196415848519	2.4151964158485189e-4	0.21399999999999997	0.7536785795650975	0.2	0.1	0.2	0	0.5	0.1	0.4	0.1	0.7	0.2	0.5	0.1
21114	88	21	71.017356399046193	21	114	1692181	88	1692181	0.7101735639904619	5	52.00389320055006	5.200389320055006e-4	0.21399999999999997	0.7536785795650975	0.5	0.1	0.4	0.1	1	0.2	0.8	0.2	1.5	0.3	1.2	0.3
21119	1	21	71.017356399046193	21	119	154448	1	154448	0.7101735639904619	1	6.4746710867087955	6.474671086708795e-5	0.21399999999999997	0.7536785795650975	0.1	0	0	0	0.1	0	0.1	0	0.2	0	0.1	0
21134	1	21	71.017356399046193	21	134	20974	1	20974	0.7101735639904619	5	47.67807761991036	4.7678077619910363e-4	0.21399999999999997	0.7536785795650975	0.5	0.1	0.4	0.1	0.9	0.2	0.7	0.2	1.4	0.3	1.1	0.2
21140	1	21	71.017356399046193	21	140	138433	1	138433	0.7101735639904619	1	7.223711109345316	7.223711109345316e-5	0.21399999999999997	0.7536785795650975	0.1	0	0.1	0	0.1	0	0.1	0	0.2	0	0.2	0
21143	1	21	71.017356399046193	21	143	34880	1	34880	0.7101735639904619	3	28.669724770642205	2.8669724770642203e-4	0.21399999999999997	0.7536785795650975	0.3	0.1	0.2	0	0.6	0.1	0.4	0.1	0.9	0.2	0.6	0.1
21156	3	21	71.017356399046193	21	156	327312	3	327312	0.7101735639904619	1	9.16556679865083	9.165566798650829e-5	0.21399999999999997	0.7536785795650975	0.1	0	0.1	0	0.2	0	0.1	0	0.3	0.1	0.2	0
21169	1	21	71.017356399046193	21	169	22331	1	22331	0.7101735639904619	4	44.78079799382025	4.478079799382025e-4	0.21399999999999997	0.7536785795650975	0.4	0.1	0.3	0.1	0.9	0.2	0.7	0.1	1.3	0.3	1	0.2
22001	1	22	98.95020703265023	22	001	66841	1	66841	0.9895020703265023	1	14.960877305845216	1.4960877305845215e-4	0.21399999999999997	0.98830040990275	0.1	0	0.1	0	0.3	0.1	0.3	0.1	0.4	0.1	0.4	0.1
22002	1	22	98.95020703265023	22	002	27365	1	27365	0.9895020703265023	4	36.54302941713868	3.654302941713868e-4	0.21399999999999997	0.98830040990275	0.4	0.1	0.4	0.1	0.7	0.2	0.7	0.2	1.1	0.2	1.1	0.2
22006	10	22	98.95020703265023	22	006	212567	10	212567	0.9895020703265023	5	47.043990835830584	4.7043990835830585e-4	0.21399999999999997	0.98830040990275	0.5	0.1	0.5	0.1	0.9	0.2	0.9	0.2	1.4	0.3	1.4	0.3
22011	19	22	98.95020703265023	22	011	231668	19	231668	0.9895020703265023	8	82.01391646666782	8.201391646666782e-4	0.21399999999999997	0.98830040990275	0.8	0.2	0.8	0.2	1.6	0.4	1.6	0.3	2.4	0.5	2.4	0.5
22012	3	22	98.95020703265023	22	012	77404	3	77404	0.9895020703265023	4	38.75768694124335	3.875768694124335e-4	0.21399999999999997	0.98830040990275	0.4	0.1	0.4	0.1	0.8	0.2	0.8	0.2	1.2	0.2	1.1	0.2
22013	1	22	98.95020703265023	22	013	19141	1	19141	0.9895020703265023	5	52.243874405725926	5.224387440572592e-4	0.21399999999999997	0.98830040990275	0.5	0.1	0.5	0.1	1	0.2	1	0.2	1.6	0.3	1.5	0.3
22014	123	22	98.95020703265023	22	014	1049777	123	1049777	0.9895020703265023	12	117.16774133935111	0.0011716774133935111	0.21399999999999997	0.98830040990275	1.2	0.3	1.2	0.2	2.3	0.5	2.3	0.5	3.5	0.7	3.4	0.7
22016	13	22	98.95020703265023	22	016	297804	13	297804	0.9895020703265023	4	43.65287235900122	4.3652872359001223e-4	0.21399999999999997	0.98830040990275	0.4	0.1	0.4	0.1	0.9	0.2	0.9	0.2	1.3	0.3	1.3	0.3
22017	2	22	98.95020703265023	22	017	72201	2	72201	0.9895020703265023	3	27.700447362224903	2.77004473622249e-4	0.21399999999999997	0.98830040990275	0.3	0.1	0.3	0.1	0.6	0.1	0.5	0.1	0.8	0.2	0.8	0.2
23001	2	23	98.35095547057699	23	001	88626	2	88626	0.98350955470577	2	22.56674113691242	2.2566741136912418e-4	0.21399999999999997	0.9817438752261657	0.2	0	0.2	0	0.5	0.1	0.4	0.1	0.7	0.1	0.7	0.1
23003	2	23	98.35095547057699	23	003	22686	2	22686	0.98350955470577	9	88.1600987393106	8.816009873931059e-4	0.21399999999999997	0.9817438752261657	0.9	0.2	0.9	0.2	1.7	0.4	1.7	0.4	2.6	0.6	2.6	0.6
23004	5	23	98.35095547057699	23	004	233648	5	233648	0.98350955470577	2	21.399712387865506	2.1399712387865506e-4	0.21399999999999997	0.9817438752261657	0.2	0	0.2	0	0.4	0.1	0.4	0.1	0.6	0.1	0.6	0.1
23005	133	23	98.35095547057699	23	005	911503	133	911503	0.98350955470577	15	145.9128494365899	0.001459128494365899	0.21399999999999997	0.9817438752261657	1.4	0.3	1.4	0.3	2.9	0.6	2.8	0.6	4.3	0.9	4.2	0.9
23008	23	23	98.35095547057699	23	008	333800	23	333800	0.98350955470577	7	68.9035350509287	6.89035350509287e-4	0.21399999999999997	0.9817438752261657	0.7	0.1	0.7	0.1	1.4	0.3	1.3	0.3	2	0.4	2	0.4
23009	1	23	98.35095547057699	23	009	46721	1	46721	0.98350955470577	2	21.403651462939578	2.140365146293958e-4	0.21399999999999997	0.9817438752261657	0.2	0	0.2	0	0.4	0.1	0.4	0.1	0.6	0.1	0.6	0.1
24001	1	24	83.68921305835228	24	001	18974	1	18974	0.8368921305835229	5	52.70369979972594	5.270369979972594e-4	0.21399999999999997	0.8446444238940274	0.5	0.1	0.4	0.1	1	0.2	0.9	0.2	1.6	0.3	1.3	0.3
24002	1	24	83.68921305835228	24	002	7785	1	7785	0.8368921305835229	13	128.45215157353886	0.0012845215157353885	0.21399999999999997	0.8446444238940274	1.3	0.3	1.1	0.2	2.5	0.5	2.1	0.5	3.8	0.8	3.2	0.7
24004	1	24	83.68921305835228	24	004	4013	1	4013	0.8368921305835229	25	249.19013207076998	0.0024919013207077	0.21399999999999997	0.8446444238940274	2.5	0.5	2.1	0.4	4.9	1.1	4.1	0.9	7.2	1.6	6.1	1.3
24006	1	24	83.68921305835228	24	006	9579	1	9579	0.8368921305835229	10	104.39503079653409	0.0010439503079653408	0.21399999999999997	0.8446444238940274	1	0.2	0.9	0.2	2.1	0.4	1.7	0.4	3.1	0.7	2.6	0.6
24011	3	24	83.68921305835228	24	011	48106	3	48106	0.8368921305835229	6	62.36228329106556	6.236228329106556e-4	0.21399999999999997	0.8446444238940274	0.6	0.1	0.5	0.1	1.2	0.3	1	0.2	1.9	0.4	1.6	0.3
24013	13	24	83.68921305835228	24	013	179371	13	179371	0.8368921305835229	7	72.4754837738542	7.247548377385419e-4	0.21399999999999997	0.8446444238940274	0.7	0.2	0.6	0.1	1.4	0.3	1.2	0.3	2.2	0.5	1.8	0.4
24016	2	24	83.68921305835228	24	016	40899	2	40899	0.8368921305835229	5	48.900951123499354	4.890095112349936e-4	0.21399999999999997	0.8446444238940274	0.5	0.1	0.4	0.1	1	0.2	0.8	0.2	1.5	0.3	1.2	0.3
24017	1	24	83.68921305835228	24	017	25119	1	25119	0.8368921305835229	4	39.810502010430355	3.9810502010430353e-4	0.21399999999999997	0.8446444238940274	0.4	0.1	0.3	0.1	0.8	0.2	0.7	0.1	1.2	0.3	1	0.2
24019	1	24	83.68921305835228	24	019	5453	1	5453	0.8368921305835229	18	183.38529249954152	0.0018338529249954153	0.21399999999999997	0.8446444238940274	1.8	0.4	1.5	0.3	3.6	0.8	3.1	0.7	5.4	1.2	4.5	1
24020	40	24	83.68921305835228	24	020	102199	40	102199	0.8368921305835229	39	391.3932621649918	0.003913932621649918	0.21399999999999997	0.8446444238940274	3.8	0.8	3.3	0.7	7.5	1.7	6.4	1.4	11.1	2.5	9.5	2.1
24023	2	24	83.68921305835228	24	023	15301	2	15301	0.8368921305835229	13	130.71041108424288	0.0013071041108424287	0.21399999999999997	0.8446444238940274	1.3	0.3	1.1	0.2	2.6	0.6	2.2	0.5	3.8	0.8	3.3	0.7
24024	2	24	83.68921305835228	24	024	97943	2	97943	0.8368921305835229	2	20.420040227479248	2.0420040227479247e-4	0.21399999999999997	0.8446444238940274	0.2	0	0.2	0	0.4	0.1	0.3	0.1	0.6	0.1	0.5	0.1
24027	2	24	83.68921305835228	24	027	10215	2	10215	0.8368921305835229	20	195.79050416054824	0.0019579050416054823	0.21399999999999997	0.8446444238940274	1.9	0.4	1.6	0.4	3.8	0.8	3.3	0.7	5.7	1.2	4.8	1.1
24028	257	24	83.68921305835228	24	028	911908	257	911908	0.8368921305835229	28	281.8266754979669	0.002818266754979669	0.21399999999999997	0.8446444238940274	2.8	0.6	2.4	0.5	5.5	1.2	4.7	1	8.1	1.8	6.9	1.5
24030	2	24	83.68921305835228	24	030	4779	2	4779	0.8368921305835229	42	418.4975936388366	0.004184975936388366	0.21399999999999997	0.8446444238940274	4.1	0.9	3.5	0.8	8	1.8	6.8	1.5	11.8	2.7	10.1	2.2
24032	3	24	83.68921305835228	24	032	39880	3	39880	0.8368921305835229	8	75.22567703109327	7.522567703109327e-4	0.21399999999999997	0.8446444238940274	0.7	0.2	0.6	0.1	1.5	0.3	1.3	0.3	2.2	0.5	1.9	0.4
24035	21	24	83.68921305835228	24	035	332072	21	332072	0.8368921305835229	6	63.23929750174661	6.323929750174661e-4	0.21399999999999997	0.8446444238940274	0.6	0.1	0.5	0.1	1.3	0.3	1.1	0.2	1.9	0.4	1.6	0.3
24044	1	24	83.68921305835228	24	044	7557	1	7557	0.8368921305835229	13	132.32764324467382	0.001323276432446738	0.21399999999999997	0.8446444238940274	1.3	0.3	1.1	0.2	2.6	0.6	2.2	0.5	3.9	0.8	3.3	0.7
24046	1	24	83.68921305835228	24	046	18206	1	18206	0.8368921305835229	5	54.92694716027683	5.492694716027684e-4	0.21399999999999997	0.8446444238940274	0.5	0.1	0.5	0.1	1.1	0.2	0.9	0.2	1.6	0.4	1.4	0.3
24047	1	24	83.68921305835228	24	047	9277	1	9277	0.8368921305835229	11	107.79346771585642	0.0010779346771585643	0.21399999999999997	0.8446444238940274	1.1	0.2	0.9	0.2	2.1	0.5	1.8	0.4	3.2	0.7	2.7	0.6
24048	4	24	83.68921305835228	24	048	5298	4	5298	0.8368921305835229	76	755.0018875047188	0.007550018875047188	0.21399999999999997	0.8446444238940274	7.3	1.6	6.2	1.4	14.1	3.2	12	2.7	20.3	4.7	17.5	4
24049	1	24	83.68921305835228	24	049	38389	1	38389	0.8368921305835229	3	26.049128656646435	2.6049128656646436e-4	0.21399999999999997	0.8446444238940274	0.3	0.1	0.2	0	0.5	0.1	0.4	0.1	0.8	0.2	0.7	0.1
24050	6	24	83.68921305835228	24	050	52912	6	52912	0.8368921305835229	11	113.39582703356517	0.0011339582703356517	0.21399999999999997	0.8446444238940274	1.1	0.2	1	0.2	2.2	0.5	1.9	0.4	3.3	0.7	2.8	0.6
24057	1	24	83.68921305835228	24	057	28996	1	28996	0.8368921305835229	3	34.487515519381986	3.4487515519381984e-4	0.21399999999999997	0.8446444238940274	0.3	0.1	0.3	0.1	0.7	0.1	0.6	0.1	1	0.2	0.9	0.2
25001	22	25	108.10097844591061	25	001	459310	22	459310	1.0810097844591062	5	47.8979338573077	4.78979338573077e-4	0.21399999999999997	1.1005355260654468	0.5	0.1	0.5	0.1	1	0.2	1	0.2	1.4	0.3	1.6	0.3
25002	5	25	108.10097844591061	25	002	44093	5	44093	1.0810097844591062	11	113.39668428095163	0.0011339668428095163	0.21399999999999997	1.1005355260654468	1.1	0.2	1.2	0.3	2.2	0.5	2.5	0.5	3.3	0.7	3.7	0.8
25003	7	25	108.10097844591061	25	003	26542	7	26542	1.0810097844591062	26	263.7329515484892	0.002637329515484892	0.21399999999999997	1.1005355260654468	2.6	0.6	2.9	0.6	5.1	1.1	5.6	1.2	7.6	1.7	8.4	1.8
25005	1	25	108.10097844591061	25	005	17012	1	17012	1.0810097844591062	6	58.78203620973431	5.878203620973431e-4	0.21399999999999997	1.1005355260654468	0.6	0.1	0.6	0.1	1.2	0.3	1.3	0.3	1.7	0.4	1.9	0.4
25006	50	25	108.10097844591061	25	006	1003530	50	1003530	1.0810097844591062	5	49.82412085338755	4.982412085338755e-4	0.21399999999999997	1.1005355260654468	0.5	0.1	0.5	0.1	1	0.2	1.1	0.2	1.5	0.3	1.6	0.4
25007	5	25	108.10097844591061	25	007	29334	5	29334	1.0810097844591062	17	170.450671575646	0.0017045067157564601	0.21399999999999997	1.1005355260654468	1.7	0.4	1.9	0.4	3.4	0.7	3.7	0.8	5	1.1	5.5	1.2
25008	1	25	108.10097844591061	25	008	55339	1	55339	1.0810097844591062	2	18.07043856954408	1.8070438569544082e-4	0.21399999999999997	1.1005355260654468	0.2	0	0.2	0	0.4	0.1	0.4	0.1	0.5	0.1	0.6	0.1
25010	1	25	108.10097844591061	25	010	96593	1	96593	1.0810097844591062	1	10.352717070595178	1.0352717070595177e-4	0.21399999999999997	1.1005355260654468	0.1	0	0.1	0	0.2	0	0.2	0	0.3	0.1	0.3	0.1
25011	18	25	108.10097844591061	25	011	289370	18	289370	1.0810097844591062	6	62.20409855893838	6.220409855893838e-4	0.21399999999999997	1.1005355260654468	0.6	0.1	0.7	0.1	1.2	0.3	1.4	0.3	1.8	0.4	2	0.4
25012	5	25	108.10097844591061	25	012	501441	5	501441	1.0810097844591062	1	9.971262820551171	9.971262820551171e-5	0.21399999999999997	1.1005355260654468	0.1	0	0.1	0	0.2	0	0.2	0	0.3	0.1	0.3	0.1
25015	11	25	108.10097844591061	25	015	79492	11	79492	1.0810097844591062	14	138.3787047753233	0.001383787047753233	0.21399999999999997	1.1005355260654468	1.4	0.3	1.5	0.3	2.7	0.6	3	0.6	4.1	0.9	4.5	1
25018	1	25	108.10097844591061	25	018	149122	1	149122	1.0810097844591062	1	6.705918643795013	6.705918643795013e-5	0.21399999999999997	1.1005355260654468	0.1	0	0.1	0	0.1	0	0.1	0	0.2	0	0.2	0
26002	16	26	91.18362967088196	26	002	91929	16	91929	0.9118362967088196	17	174.047362638558	0.00174047362638558	0.21399999999999997	0.9095716225415523	1.7	0.4	1.6	0.3	3.4	0.7	3.1	0.7	5.1	1.1	4.6	1
26005	1	26	91.18362967088196	26	005	1177	1	1177	0.9118362967088196	85	849.6176720475786	0.008496176720475786	0.21399999999999997	0.9095716225415523	8.2	1.8	7.5	1.6	15.7	3.6	14.4	3.3	22.6	5.3	20.8	4.8
26012	2	26	91.18362967088196	26	012	23151	2	23151	0.9118362967088196	9	86.38935683123839	8.638935683123839e-4	0.21399999999999997	0.9095716225415523	0.9	0.2	0.8	0.2	1.7	0.4	1.6	0.3	2.6	0.6	2.3	0.5
26017	42	26	91.18362967088196	26	017	89122	42	89122	0.9118362967088196	47	471.2641098718611	0.004712641098718611	0.21399999999999997	0.9095716225415523	4.6	1	4.2	0.9	9	2	8.2	1.8	13.2	3	12.1	2.7
26018	29	26	91.18362967088196	26	018	436484	29	436484	0.9118362967088196	7	66.44000696474555	6.644000696474555e-4	0.21399999999999997	0.9095716225415523	0.7	0.1	0.6	0.1	1.3	0.3	1.2	0.3	2	0.4	1.8	0.4
26019	57	26	91.18362967088196	26	019	39451	57	39451	0.9118362967088196	144	1444.830295809992	0.014448302958099922	0.21399999999999997	0.9095716225415523	13.5	3	12.4	2.8	25.3	6	23.2	5.5	35.4	8.9	32.8	8.1
26023	1	26	91.18362967088196	26	023	5829	1	5829	0.9118362967088196	17	171.556013038257	0.0017155601303825698	0.21399999999999997	0.9095716225415523	1.7	0.4	1.5	0.3	3.4	0.7	3.1	0.7	5	1.1	4.6	1
26025	6	26	91.18362967088196	26	025	51431	6	51431	0.9118362967088196	12	116.6611576675546	0.001166611576675546	0.21399999999999997	0.9095716225415523	1.2	0.2	1.1	0.2	2.3	0.5	2.1	0.5	3.4	0.7	3.1	0.7
26026	2	26	91.18362967088196	26	026	61309	2	61309	0.9118362967088196	3	32.621637932440585	3.2621637932440587e-4	0.21399999999999997	0.9095716225415523	0.3	0.1	0.3	0.1	0.7	0.1	0.6	0.1	1	0.2	0.9	0.2
26029	4	26	91.18362967088196	26	029	156863	4	156863	0.9118362967088196	3	25.499958562567333	2.5499958562567334e-4	0.21399999999999997	0.9095716225415523	0.3	0.1	0.2	0	0.5	0.1	0.5	0.1	0.8	0.2	0.7	0.1
